"","state","eth","male","age","educ","n"
"8940",42,"White",0.5,"70+","Post-grad",73990
"8941",42,"Black",-0.5,"18-29","No HS",14324
"8942",42,"Black",-0.5,"18-29","HS",46344
"8943",42,"Black",-0.5,"18-29","Some college",56188
"8944",42,"Black",-0.5,"18-29","4-Year College",14516
"8945",42,"Black",-0.5,"18-29","Post-grad",3412
"8946",42,"Black",-0.5,"30-39","No HS",7572
"8947",42,"Black",-0.5,"30-39","HS",27459
"8948",42,"Black",-0.5,"30-39","Some college",30807
"8949",42,"Black",-0.5,"30-39","4-Year College",13967
"8950",42,"Black",-0.5,"30-39","Post-grad",9001
"8951",42,"Black",-0.5,"40-49","No HS",8298
"8952",42,"Black",-0.5,"40-49","HS",26334
"8953",42,"Black",-0.5,"40-49","Some college",29941
"8954",42,"Black",-0.5,"40-49","4-Year College",11939
"8955",42,"Black",-0.5,"40-49","Post-grad",7971
"8956",42,"Black",-0.5,"50-59","No HS",10903
"8957",42,"Black",-0.5,"50-59","HS",30707
"8958",42,"Black",-0.5,"50-59","Some college",31615
"8959",42,"Black",-0.5,"50-59","4-Year College",10868
"8960",42,"Black",-0.5,"50-59","Post-grad",6498
"8961",42,"Black",-0.5,"60-69","No HS",9089
"8962",42,"Black",-0.5,"60-69","HS",26794
"8963",42,"Black",-0.5,"60-69","Some college",22672
"8964",42,"Black",-0.5,"60-69","4-Year College",7018
"8965",42,"Black",-0.5,"60-69","Post-grad",6173
"8966",42,"Black",-0.5,"70+","No HS",17233
"8967",42,"Black",-0.5,"70+","HS",24992
"8968",42,"Black",-0.5,"70+","Some college",13075
"8969",42,"Black",-0.5,"70+","4-Year College",4296
"8970",42,"Black",-0.5,"70+","Post-grad",3523
"8971",42,"Black",0.5,"18-29","No HS",19693
"8972",42,"Black",0.5,"18-29","HS",55895
"8973",42,"Black",0.5,"18-29","Some college",49122
"8974",42,"Black",0.5,"18-29","4-Year College",9735
"8975",42,"Black",0.5,"18-29","Post-grad",2823
"8976",42,"Black",0.5,"30-39","No HS",10099
"8977",42,"Black",0.5,"30-39","HS",35800
"8978",42,"Black",0.5,"30-39","Some college",24876
"8979",42,"Black",0.5,"30-39","4-Year College",8488
"8980",42,"Black",0.5,"30-39","Post-grad",4824
"8981",42,"Black",0.5,"40-49","No HS",11071
"8982",42,"Black",0.5,"40-49","HS",35449
"8983",42,"Black",0.5,"40-49","Some college",20359
"8984",42,"Black",0.5,"40-49","4-Year College",6884
"8985",42,"Black",0.5,"40-49","Post-grad",5419
"8986",42,"Black",0.5,"50-59","No HS",11915
"8987",42,"Black",0.5,"50-59","HS",34807
"8988",42,"Black",0.5,"50-59","Some college",21609
"8989",42,"Black",0.5,"50-59","4-Year College",7383
"8990",42,"Black",0.5,"50-59","Post-grad",4229
"8991",42,"Black",0.5,"60-69","No HS",8846
"8992",42,"Black",0.5,"60-69","HS",22351
"8993",42,"Black",0.5,"60-69","Some college",16657
"8994",42,"Black",0.5,"60-69","4-Year College",5187
"8995",42,"Black",0.5,"60-69","Post-grad",3853
"8996",42,"Black",0.5,"70+","No HS",11140
"8997",42,"Black",0.5,"70+","HS",14068
"8998",42,"Black",0.5,"70+","Some college",6683
"8999",42,"Black",0.5,"70+","4-Year College",2436
"9000",42,"Black",0.5,"70+","Post-grad",2293
"9001",42,"Other",-0.5,"18-29","No HS",8090
"9002",42,"Other",-0.5,"18-29","HS",22222
"9003",42,"Other",-0.5,"18-29","Some college",29391
"9004",42,"Other",-0.5,"18-29","4-Year College",14564
"9005",42,"Other",-0.5,"18-29","Post-grad",4523
"9006",42,"Other",-0.5,"30-39","No HS",5958
"9007",42,"Other",-0.5,"30-39","HS",12223
"9008",42,"Other",-0.5,"30-39","Some college",14216
"9009",42,"Other",-0.5,"30-39","4-Year College",11791
"9010",42,"Other",-0.5,"30-39","Post-grad",10348
"9011",42,"Other",-0.5,"40-49","No HS",7569
"9012",42,"Other",-0.5,"40-49","HS",11805
"9013",42,"Other",-0.5,"40-49","Some college",12337
"9014",42,"Other",-0.5,"40-49","4-Year College",9305
"9015",42,"Other",-0.5,"40-49","Post-grad",8638
"9016",42,"Other",-0.5,"50-59","No HS",8809
"9017",42,"Other",-0.5,"50-59","HS",10135
"9018",42,"Other",-0.5,"50-59","Some college",8455
"9019",42,"Other",-0.5,"50-59","4-Year College",6056
"9020",42,"Other",-0.5,"50-59","Post-grad",5805
"9021",42,"Other",-0.5,"60-69","No HS",8069
"9022",42,"Other",-0.5,"60-69","HS",7732
"9023",42,"Other",-0.5,"60-69","Some college",4071
"9024",42,"Other",-0.5,"60-69","4-Year College",4616
"9025",42,"Other",-0.5,"60-69","Post-grad",3388
"9026",42,"Other",-0.5,"70+","No HS",6862
"9027",42,"Other",-0.5,"70+","HS",4697
"9028",42,"Other",-0.5,"70+","Some college",2718
"9029",42,"Other",-0.5,"70+","4-Year College",2080
"9030",42,"Other",-0.5,"70+","Post-grad",1679
"9031",42,"Other",0.5,"18-29","No HS",11027
"9032",42,"Other",0.5,"18-29","HS",28113
"9033",42,"Other",0.5,"18-29","Some college",27314
"9034",42,"Other",0.5,"18-29","4-Year College",11892
"9035",42,"Other",0.5,"18-29","Post-grad",3952
"9036",42,"Other",0.5,"30-39","No HS",8097
"9037",42,"Other",0.5,"30-39","HS",13760
"9038",42,"Other",0.5,"30-39","Some college",11189
"9039",42,"Other",0.5,"30-39","4-Year College",9020
"9040",42,"Other",0.5,"30-39","Post-grad",7834
"9041",42,"Other",0.5,"40-49","No HS",7982
"9042",42,"Other",0.5,"40-49","HS",12888
"9043",42,"Other",0.5,"40-49","Some college",9598
"9044",42,"Other",0.5,"40-49","4-Year College",7067
"9045",42,"Other",0.5,"40-49","Post-grad",7664
"9046",42,"Other",0.5,"50-59","No HS",8087
"9047",42,"Other",0.5,"50-59","HS",11111
"9048",42,"Other",0.5,"50-59","Some college",7166
"9049",42,"Other",0.5,"50-59","4-Year College",4842
"9050",42,"Other",0.5,"50-59","Post-grad",6404
"9051",42,"Other",0.5,"60-69","No HS",5421
"9052",42,"Other",0.5,"60-69","HS",5588
"9053",42,"Other",0.5,"60-69","Some college",5119
"9054",42,"Other",0.5,"60-69","4-Year College",3695
"9055",42,"Other",0.5,"60-69","Post-grad",5022
"9056",42,"Other",0.5,"70+","No HS",4604
"9057",42,"Other",0.5,"70+","HS",2697
"9058",42,"Other",0.5,"70+","Some college",1454
"9059",42,"Other",0.5,"70+","4-Year College",1938
"9060",42,"Other",0.5,"70+","Post-grad",3185
"9061",42,"Hispanic",-0.5,"18-29","No HS",5826
"9062",42,"Hispanic",-0.5,"18-29","HS",15029
"9063",42,"Hispanic",-0.5,"18-29","Some college",16458
"9064",42,"Hispanic",-0.5,"18-29","4-Year College",5416
"9065",42,"Hispanic",-0.5,"18-29","Post-grad",1388
"9066",42,"Hispanic",-0.5,"30-39","No HS",4583
"9067",42,"Hispanic",-0.5,"30-39","HS",8596
"9068",42,"Hispanic",-0.5,"30-39","Some college",10684
"9069",42,"Hispanic",-0.5,"30-39","4-Year College",4239
"9070",42,"Hispanic",-0.5,"30-39","Post-grad",2365
"9071",42,"Hispanic",-0.5,"40-49","No HS",4691
"9072",42,"Hispanic",-0.5,"40-49","HS",7230
"9073",42,"Hispanic",-0.5,"40-49","Some college",7208
"9074",42,"Hispanic",-0.5,"40-49","4-Year College",3769
"9075",42,"Hispanic",-0.5,"40-49","Post-grad",2582
"9076",42,"Hispanic",-0.5,"50-59","No HS",4052
"9077",42,"Hispanic",-0.5,"50-59","HS",6330
"9078",42,"Hispanic",-0.5,"50-59","Some college",5796
"9079",42,"Hispanic",-0.5,"50-59","4-Year College",2636
"9080",42,"Hispanic",-0.5,"50-59","Post-grad",1342
"9081",42,"Hispanic",-0.5,"60-69","No HS",4794
"9082",42,"Hispanic",-0.5,"60-69","HS",3881
"9083",42,"Hispanic",-0.5,"60-69","Some college",2902
"9084",42,"Hispanic",-0.5,"60-69","4-Year College",1216
"9085",42,"Hispanic",-0.5,"60-69","Post-grad",872
"9086",42,"Hispanic",-0.5,"70+","No HS",4436
"9087",42,"Hispanic",-0.5,"70+","HS",2715
"9088",42,"Hispanic",-0.5,"70+","Some college",1260
"9089",42,"Hispanic",-0.5,"70+","4-Year College",629
"9090",42,"Hispanic",-0.5,"70+","Post-grad",343
"9091",42,"Hispanic",0.5,"18-29","No HS",7892
"9092",42,"Hispanic",0.5,"18-29","HS",16734
"9093",42,"Hispanic",0.5,"18-29","Some college",14649
"9094",42,"Hispanic",0.5,"18-29","4-Year College",3813
"9095",42,"Hispanic",0.5,"18-29","Post-grad",561
"9096",42,"Hispanic",0.5,"30-39","No HS",6270
"9097",42,"Hispanic",0.5,"30-39","HS",10469
"9098",42,"Hispanic",0.5,"30-39","Some college",8147
"9099",42,"Hispanic",0.5,"30-39","4-Year College",3153
"9100",42,"Hispanic",0.5,"30-39","Post-grad",1657
"9101",42,"Hispanic",0.5,"40-49","No HS",5208
"9102",42,"Hispanic",0.5,"40-49","HS",8372
"9103",42,"Hispanic",0.5,"40-49","Some college",5888
"9104",42,"Hispanic",0.5,"40-49","4-Year College",2116
"9105",42,"Hispanic",0.5,"40-49","Post-grad",2151
"9106",42,"Hispanic",0.5,"50-59","No HS",4434
"9107",42,"Hispanic",0.5,"50-59","HS",6134
"9108",42,"Hispanic",0.5,"50-59","Some college",4891
"9109",42,"Hispanic",0.5,"50-59","4-Year College",2225
"9110",42,"Hispanic",0.5,"50-59","Post-grad",1219
"9111",42,"Hispanic",0.5,"60-69","No HS",4319
"9112",42,"Hispanic",0.5,"60-69","HS",2852
"9113",42,"Hispanic",0.5,"60-69","Some college",2626
"9114",42,"Hispanic",0.5,"60-69","4-Year College",1240
"9115",42,"Hispanic",0.5,"60-69","Post-grad",893
"9116",42,"Hispanic",0.5,"70+","No HS",3071
"9117",42,"Hispanic",0.5,"70+","HS",1986
"9118",42,"Hispanic",0.5,"70+","Some college",726
"9119",42,"Hispanic",0.5,"70+","4-Year College",633
"9120",42,"Hispanic",0.5,"70+","Post-grad",664
"9121",44,"White",-0.5,"18-29","No HS",3043
"9122",44,"White",-0.5,"18-29","HS",13971
"9123",44,"White",-0.5,"18-29","Some college",26288
"9124",44,"White",-0.5,"18-29","4-Year College",12980
"9125",44,"White",-0.5,"18-29","Post-grad",3508
"9126",44,"White",-0.5,"30-39","No HS",1328
"9127",44,"White",-0.5,"30-39","HS",7364
"9128",44,"White",-0.5,"30-39","Some college",13855
"9129",44,"White",-0.5,"30-39","4-Year College",12392
"9130",44,"White",-0.5,"30-39","Post-grad",8377
"9131",44,"White",-0.5,"40-49","No HS",2597
"9132",44,"White",-0.5,"40-49","HS",9702
"9133",44,"White",-0.5,"40-49","Some college",14642
"9134",44,"White",-0.5,"40-49","4-Year College",12149
"9135",44,"White",-0.5,"40-49","Post-grad",8435
"9136",44,"White",-0.5,"50-59","No HS",3609
"9137",44,"White",-0.5,"50-59","HS",15566
"9138",44,"White",-0.5,"50-59","Some college",20701
"9139",44,"White",-0.5,"50-59","4-Year College",14219
"9140",44,"White",-0.5,"50-59","Post-grad",9418
"9141",44,"White",-0.5,"60-69","No HS",4442
"9142",44,"White",-0.5,"60-69","HS",16115
"9143",44,"White",-0.5,"60-69","Some college",16211
"9144",44,"White",-0.5,"60-69","4-Year College",10049
"9145",44,"White",-0.5,"60-69","Post-grad",9325
"9146",44,"White",-0.5,"70+","No HS",12595
"9147",44,"White",-0.5,"70+","HS",23925
"9148",44,"White",-0.5,"70+","Some college",12260
"9149",44,"White",-0.5,"70+","4-Year College",6581
"9150",44,"White",-0.5,"70+","Post-grad",6281
"9151",44,"White",0.5,"18-29","No HS",4318
"9152",44,"White",0.5,"18-29","HS",18131
"9153",44,"White",0.5,"18-29","Some college",23468
"9154",44,"White",0.5,"18-29","4-Year College",12612
"9155",44,"White",0.5,"18-29","Post-grad",2516
"9156",44,"White",0.5,"30-39","No HS",2117
"9157",44,"White",0.5,"30-39","HS",11587
"9158",44,"White",0.5,"30-39","Some college",12549
"9159",44,"White",0.5,"30-39","4-Year College",10996
"9160",44,"White",0.5,"30-39","Post-grad",5245
"9161",44,"White",0.5,"40-49","No HS",2690
"9162",44,"White",0.5,"40-49","HS",13178
"9163",44,"White",0.5,"40-49","Some college",12427
"9164",44,"White",0.5,"40-49","4-Year College",10250
"9165",44,"White",0.5,"40-49","Post-grad",6803
"9166",44,"White",0.5,"50-59","No HS",5479
"9167",44,"White",0.5,"50-59","HS",18824
"9168",44,"White",0.5,"50-59","Some college",15095
"9169",44,"White",0.5,"50-59","4-Year College",12022
"9170",44,"White",0.5,"50-59","Post-grad",7415
"9171",44,"White",0.5,"60-69","No HS",4341
"9172",44,"White",0.5,"60-69","HS",14798
"9173",44,"White",0.5,"60-69","Some college",13141
"9174",44,"White",0.5,"60-69","4-Year College",10212
"9175",44,"White",0.5,"60-69","Post-grad",8552
"9176",44,"White",0.5,"70+","No HS",8361
"9177",44,"White",0.5,"70+","HS",11620
"9178",44,"White",0.5,"70+","Some college",7942
"9179",44,"White",0.5,"70+","4-Year College",7394
"9180",44,"White",0.5,"70+","Post-grad",7618
"9181",44,"Black",-0.5,"18-29","No HS",339
"9182",44,"Black",-0.5,"18-29","HS",1786
"9183",44,"Black",-0.5,"18-29","Some college",2844
"9184",44,"Black",-0.5,"18-29","4-Year College",848
"9185",44,"Black",-0.5,"18-29","Post-grad",194
"9186",44,"Black",-0.5,"30-39","No HS",372
"9187",44,"Black",-0.5,"30-39","HS",1399
"9188",44,"Black",-0.5,"30-39","Some college",1527
"9189",44,"Black",-0.5,"30-39","4-Year College",666
"9190",44,"Black",-0.5,"30-39","Post-grad",271
"9191",44,"Black",-0.5,"40-49","No HS",370
"9192",44,"Black",-0.5,"40-49","HS",1425
"9193",44,"Black",-0.5,"40-49","Some college",1183
"9194",44,"Black",-0.5,"40-49","4-Year College",371
"9195",44,"Black",-0.5,"40-49","Post-grad",304
"9196",44,"Black",-0.5,"50-59","No HS",428
"9197",44,"Black",-0.5,"50-59","HS",994
"9198",44,"Black",-0.5,"50-59","Some college",1039
"9199",44,"Black",-0.5,"50-59","4-Year College",489
"9200",44,"Black",-0.5,"50-59","Post-grad",187
"9201",44,"Black",-0.5,"60-69","No HS",381
"9202",44,"Black",-0.5,"60-69","HS",778
"9203",44,"Black",-0.5,"60-69","Some college",453
"9204",44,"Black",-0.5,"60-69","4-Year College",288
"9205",44,"Black",-0.5,"60-69","Post-grad",283
"9206",44,"Black",-0.5,"70+","No HS",702
"9207",44,"Black",-0.5,"70+","HS",626
"9208",44,"Black",-0.5,"70+","Some college",412
"9209",44,"Black",-0.5,"70+","4-Year College",127
"9210",44,"Black",-0.5,"70+","Post-grad",28
"9211",44,"Black",0.5,"18-29","No HS",701
"9212",44,"Black",0.5,"18-29","HS",2600
"9213",44,"Black",0.5,"18-29","Some college",2212
"9214",44,"Black",0.5,"18-29","4-Year College",933
"9215",44,"Black",0.5,"18-29","Post-grad",164
"9216",44,"Black",0.5,"30-39","No HS",284
"9217",44,"Black",0.5,"30-39","HS",1165
"9218",44,"Black",0.5,"30-39","Some college",1326
"9219",44,"Black",0.5,"30-39","4-Year College",465
"9220",44,"Black",0.5,"30-39","Post-grad",503
"9221",44,"Black",0.5,"40-49","No HS",438
"9222",44,"Black",0.5,"40-49","HS",1223
"9223",44,"Black",0.5,"40-49","Some college",1154
"9224",44,"Black",0.5,"40-49","4-Year College",361
"9225",44,"Black",0.5,"40-49","Post-grad",173
"9226",44,"Black",0.5,"50-59","No HS",486
"9227",44,"Black",0.5,"50-59","HS",992
"9228",44,"Black",0.5,"50-59","Some college",820
"9229",44,"Black",0.5,"50-59","4-Year College",526
"9230",44,"Black",0.5,"50-59","Post-grad",277
"9231",44,"Black",0.5,"60-69","No HS",538
"9232",44,"Black",0.5,"60-69","HS",537
"9233",44,"Black",0.5,"60-69","Some college",486
"9234",44,"Black",0.5,"60-69","4-Year College",394
"9235",44,"Black",0.5,"60-69","Post-grad",288
"9236",44,"Black",0.5,"70+","No HS",358
"9237",44,"Black",0.5,"70+","HS",545
"9238",44,"Black",0.5,"70+","Some college",279
"9239",44,"Black",0.5,"70+","4-Year College",56
"9240",44,"Black",0.5,"70+","Post-grad",41
"9241",44,"Other",-0.5,"18-29","No HS",1019
"9242",44,"Other",-0.5,"18-29","HS",2989
"9243",44,"Other",-0.5,"18-29","Some college",6224
"9244",44,"Other",-0.5,"18-29","4-Year College",1761
"9245",44,"Other",-0.5,"18-29","Post-grad",489
"9246",44,"Other",-0.5,"30-39","No HS",799
"9247",44,"Other",-0.5,"30-39","HS",1872
"9248",44,"Other",-0.5,"30-39","Some college",2361
"9249",44,"Other",-0.5,"30-39","4-Year College",1047
"9250",44,"Other",-0.5,"30-39","Post-grad",624
"9251",44,"Other",-0.5,"40-49","No HS",951
"9252",44,"Other",-0.5,"40-49","HS",1379
"9253",44,"Other",-0.5,"40-49","Some college",1294
"9254",44,"Other",-0.5,"40-49","4-Year College",915
"9255",44,"Other",-0.5,"40-49","Post-grad",836
"9256",44,"Other",-0.5,"50-59","No HS",1282
"9257",44,"Other",-0.5,"50-59","HS",1388
"9258",44,"Other",-0.5,"50-59","Some college",1340
"9259",44,"Other",-0.5,"50-59","4-Year College",555
"9260",44,"Other",-0.5,"50-59","Post-grad",335
"9261",44,"Other",-0.5,"60-69","No HS",956
"9262",44,"Other",-0.5,"60-69","HS",897
"9263",44,"Other",-0.5,"60-69","Some college",365
"9264",44,"Other",-0.5,"60-69","4-Year College",349
"9265",44,"Other",-0.5,"60-69","Post-grad",306
"9266",44,"Other",-0.5,"70+","No HS",1469
"9267",44,"Other",-0.5,"70+","HS",510
"9268",44,"Other",-0.5,"70+","Some college",235
"9269",44,"Other",-0.5,"70+","4-Year College",314
"9270",44,"Other",-0.5,"70+","Post-grad",269
"9271",44,"Other",0.5,"18-29","No HS",1518
"9272",44,"Other",0.5,"18-29","HS",3055
"9273",44,"Other",0.5,"18-29","Some college",4504
"9274",44,"Other",0.5,"18-29","4-Year College",1338
"9275",44,"Other",0.5,"18-29","Post-grad",401
"9276",44,"Other",0.5,"30-39","No HS",1272
"9277",44,"Other",0.5,"30-39","HS",1898
"9278",44,"Other",0.5,"30-39","Some college",1451
"9279",44,"Other",0.5,"30-39","4-Year College",1013
"9280",44,"Other",0.5,"30-39","Post-grad",609
"9281",44,"Other",0.5,"40-49","No HS",894
"9282",44,"Other",0.5,"40-49","HS",1867
"9283",44,"Other",0.5,"40-49","Some college",1384
"9284",44,"Other",0.5,"40-49","4-Year College",650
"9285",44,"Other",0.5,"40-49","Post-grad",575
"9286",44,"Other",0.5,"50-59","No HS",1078
"9287",44,"Other",0.5,"50-59","HS",1156
"9288",44,"Other",0.5,"50-59","Some college",1146
"9289",44,"Other",0.5,"50-59","4-Year College",840
"9290",44,"Other",0.5,"50-59","Post-grad",548
"9291",44,"Other",0.5,"60-69","No HS",713
"9292",44,"Other",0.5,"60-69","HS",932
"9293",44,"Other",0.5,"60-69","Some college",623
"9294",44,"Other",0.5,"60-69","4-Year College",174
"9295",44,"Other",0.5,"60-69","Post-grad",192
"9296",44,"Other",0.5,"70+","No HS",891
"9297",44,"Other",0.5,"70+","HS",303
"9298",44,"Other",0.5,"70+","Some college",234
"9299",44,"Other",0.5,"70+","4-Year College",199
"9300",44,"Other",0.5,"70+","Post-grad",294
"9301",44,"Hispanic",-0.5,"18-29","No HS",996
"9302",44,"Hispanic",-0.5,"18-29","HS",2777
"9303",44,"Hispanic",-0.5,"18-29","Some college",4140
"9304",44,"Hispanic",-0.5,"18-29","4-Year College",589
"9305",44,"Hispanic",-0.5,"18-29","Post-grad",254
"9306",44,"Hispanic",-0.5,"30-39","No HS",478
"9307",44,"Hispanic",-0.5,"30-39","HS",1903
"9308",44,"Hispanic",-0.5,"30-39","Some college",1767
"9309",44,"Hispanic",-0.5,"30-39","4-Year College",610
"9310",44,"Hispanic",-0.5,"30-39","Post-grad",223
"9311",44,"Hispanic",-0.5,"40-49","No HS",646
"9312",44,"Hispanic",-0.5,"40-49","HS",1522
"9313",44,"Hispanic",-0.5,"40-49","Some college",1647
"9314",44,"Hispanic",-0.5,"40-49","4-Year College",553
"9315",44,"Hispanic",-0.5,"40-49","Post-grad",264
"9316",44,"Hispanic",-0.5,"50-59","No HS",668
"9317",44,"Hispanic",-0.5,"50-59","HS",1502
"9318",44,"Hispanic",-0.5,"50-59","Some college",842
"9319",44,"Hispanic",-0.5,"50-59","4-Year College",540
"9320",44,"Hispanic",-0.5,"50-59","Post-grad",64
"9321",44,"Hispanic",-0.5,"60-69","No HS",737
"9322",44,"Hispanic",-0.5,"60-69","HS",959
"9323",44,"Hispanic",-0.5,"60-69","Some college",193
"9324",44,"Hispanic",-0.5,"60-69","4-Year College",183
"9325",44,"Hispanic",-0.5,"60-69","Post-grad",266
"9326",44,"Hispanic",-0.5,"70+","No HS",646
"9327",44,"Hispanic",-0.5,"70+","HS",594
"9328",44,"Hispanic",-0.5,"70+","Some college",171
"9329",44,"Hispanic",-0.5,"70+","4-Year College",42
"9330",44,"Hispanic",-0.5,"70+","Post-grad",154
"9331",44,"Hispanic",0.5,"18-29","No HS",1441
"9332",44,"Hispanic",0.5,"18-29","HS",2514
"9333",44,"Hispanic",0.5,"18-29","Some college",3541
"9334",44,"Hispanic",0.5,"18-29","4-Year College",839
"9335",44,"Hispanic",0.5,"18-29","Post-grad",149
"9336",44,"Hispanic",0.5,"30-39","No HS",358
"9337",44,"Hispanic",0.5,"30-39","HS",2307
"9338",44,"Hispanic",0.5,"30-39","Some college",1009
"9339",44,"Hispanic",0.5,"30-39","4-Year College",560
"9340",44,"Hispanic",0.5,"30-39","Post-grad",181
"9341",44,"Hispanic",0.5,"40-49","No HS",804
"9342",44,"Hispanic",0.5,"40-49","HS",1461
"9343",44,"Hispanic",0.5,"40-49","Some college",791
"9344",44,"Hispanic",0.5,"40-49","4-Year College",489
"9345",44,"Hispanic",0.5,"40-49","Post-grad",247
"9346",44,"Hispanic",0.5,"50-59","No HS",617
"9347",44,"Hispanic",0.5,"50-59","HS",803
"9348",44,"Hispanic",0.5,"50-59","Some college",697
"9349",44,"Hispanic",0.5,"50-59","4-Year College",369
"9350",44,"Hispanic",0.5,"50-59","Post-grad",177
"9351",44,"Hispanic",0.5,"60-69","No HS",449
"9352",44,"Hispanic",0.5,"60-69","HS",744
"9353",44,"Hispanic",0.5,"60-69","Some college",265
"9354",44,"Hispanic",0.5,"60-69","4-Year College",246
"9355",44,"Hispanic",0.5,"60-69","Post-grad",177
"9356",44,"Hispanic",0.5,"70+","No HS",448
"9357",44,"Hispanic",0.5,"70+","HS",531
"9358",44,"Hispanic",0.5,"70+","Some college",21
"9359",44,"Hispanic",0.5,"70+","4-Year College",0
"9360",44,"Hispanic",0.5,"70+","Post-grad",64
"9361",45,"White",-0.5,"18-29","No HS",19936
"9362",45,"White",-0.5,"18-29","HS",54103
"9363",45,"White",-0.5,"18-29","Some college",100361
"9364",45,"White",-0.5,"18-29","4-Year College",45034
"9365",45,"White",-0.5,"18-29","Post-grad",10900
"9366",45,"White",-0.5,"30-39","No HS",11702
"9367",45,"White",-0.5,"30-39","HS",35628
"9368",45,"White",-0.5,"30-39","Some college",61705
"9369",45,"White",-0.5,"30-39","4-Year College",48839
"9370",45,"White",-0.5,"30-39","Post-grad",27272
"9371",45,"White",-0.5,"40-49","No HS",11883
"9372",45,"White",-0.5,"40-49","HS",45887
"9373",45,"White",-0.5,"40-49","Some college",66051
"9374",45,"White",-0.5,"40-49","4-Year College",45155
"9375",45,"White",-0.5,"40-49","Post-grad",27965
"9376",45,"White",-0.5,"50-59","No HS",17302
"9377",45,"White",-0.5,"50-59","HS",65058
"9378",45,"White",-0.5,"50-59","Some college",78638
"9379",45,"White",-0.5,"50-59","4-Year College",44852
"9380",45,"White",-0.5,"50-59","Post-grad",24798
"9381",45,"White",-0.5,"60-69","No HS",18722
"9382",45,"White",-0.5,"60-69","HS",70517
"9383",45,"White",-0.5,"60-69","Some college",74606
"9384",45,"White",-0.5,"60-69","4-Year College",38276
"9385",45,"White",-0.5,"60-69","Post-grad",31486
"9386",45,"White",-0.5,"70+","No HS",36732
"9387",45,"White",-0.5,"70+","HS",85235
"9388",45,"White",-0.5,"70+","Some college",61537
"9389",45,"White",-0.5,"70+","4-Year College",29097
"9390",45,"White",-0.5,"70+","Post-grad",18318
"9391",45,"White",0.5,"18-29","No HS",26365
"9392",45,"White",0.5,"18-29","HS",73099
"9393",45,"White",0.5,"18-29","Some college",97018
"9394",45,"White",0.5,"18-29","4-Year College",35655
"9395",45,"White",0.5,"18-29","Post-grad",6270
"9396",45,"White",0.5,"30-39","No HS",16699
"9397",45,"White",0.5,"30-39","HS",46557
"9398",45,"White",0.5,"30-39","Some college",55392
"9399",45,"White",0.5,"30-39","4-Year College",43202
"9400",45,"White",0.5,"30-39","Post-grad",17917
"9401",45,"White",0.5,"40-49","No HS",18590
"9402",45,"White",0.5,"40-49","HS",55961
"9403",45,"White",0.5,"40-49","Some college",59258
"9404",45,"White",0.5,"40-49","4-Year College",42295
"9405",45,"White",0.5,"40-49","Post-grad",19404
"9406",45,"White",0.5,"50-59","No HS",23153
"9407",45,"White",0.5,"50-59","HS",68296
"9408",45,"White",0.5,"50-59","Some college",62186
"9409",45,"White",0.5,"50-59","4-Year College",42342
"9410",45,"White",0.5,"50-59","Post-grad",20424
"9411",45,"White",0.5,"60-69","No HS",20037
"9412",45,"White",0.5,"60-69","HS",52269
"9413",45,"White",0.5,"60-69","Some college",64092
"9414",45,"White",0.5,"60-69","4-Year College",45047
"9415",45,"White",0.5,"60-69","Post-grad",28393
"9416",45,"White",0.5,"70+","No HS",24368
"9417",45,"White",0.5,"70+","HS",50465
"9418",45,"White",0.5,"70+","Some college",46075
"9419",45,"White",0.5,"70+","4-Year College",35611
"9420",45,"White",0.5,"70+","Post-grad",28820
"9421",45,"Black",-0.5,"18-29","No HS",14699
"9422",45,"Black",-0.5,"18-29","HS",40415
"9423",45,"Black",-0.5,"18-29","Some college",56923
"9424",45,"Black",-0.5,"18-29","4-Year College",11361
"9425",45,"Black",-0.5,"18-29","Post-grad",2737
"9426",45,"Black",-0.5,"30-39","No HS",9125
"9427",45,"Black",-0.5,"30-39","HS",24760
"9428",45,"Black",-0.5,"30-39","Some college",37259
"9429",45,"Black",-0.5,"30-39","4-Year College",12451
"9430",45,"Black",-0.5,"30-39","Post-grad",9038
"9431",45,"Black",-0.5,"40-49","No HS",7646
"9432",45,"Black",-0.5,"40-49","HS",28463
"9433",45,"Black",-0.5,"40-49","Some college",32688
"9434",45,"Black",-0.5,"40-49","4-Year College",11213
"9435",45,"Black",-0.5,"40-49","Post-grad",7793
"9436",45,"Black",-0.5,"50-59","No HS",12342
"9437",45,"Black",-0.5,"50-59","HS",35570
"9438",45,"Black",-0.5,"50-59","Some college",31210
"9439",45,"Black",-0.5,"50-59","4-Year College",10402
"9440",45,"Black",-0.5,"50-59","Post-grad",6364
"9441",45,"Black",-0.5,"60-69","No HS",16157
"9442",45,"Black",-0.5,"60-69","HS",32216
"9443",45,"Black",-0.5,"60-69","Some college",20924
"9444",45,"Black",-0.5,"60-69","4-Year College",5961
"9445",45,"Black",-0.5,"60-69","Post-grad",5423
"9446",45,"Black",-0.5,"70+","No HS",26656
"9447",45,"Black",-0.5,"70+","HS",20829
"9448",45,"Black",-0.5,"70+","Some college",10044
"9449",45,"Black",-0.5,"70+","4-Year College",3725
"9450",45,"Black",-0.5,"70+","Post-grad",3174
"9451",45,"Black",0.5,"18-29","No HS",23024
"9452",45,"Black",0.5,"18-29","HS",50773
"9453",45,"Black",0.5,"18-29","Some college",40755
